,USAF,YR--MODAHRMN,TEMP,MAX,MIN,Celsius
681,28450,201705101150,32.00,,,0.00
682,28450,201705101200,34.00,,,1.11
684,28450,201705101250,32.00,,,0.00
685,28450,201705101300,35.00,,,1.67
686,28450,201705101320,32.00,,,0.00
687,28450,201705101350,32.00,,,0.00
688,28450,201705101400,32.00,,,0.00
689,28450,201705101420,32.00,,,0.00
690,28450,201705101450,32.00,,,0.00
691,28450,201705101500,32.00,,,0.00
692,28450,201705101520,32.00,,,0.00
693,28450,201705101550,32.00,,,0.00
694,28450,201705101600,32.00,,,0.00
695,28450,201705101620,32.00,,,0.00
696,28450,201705101650,30.00,,,-1.11
697,28450,201705101700,31.00,,,-0.56
698,28450,201705101720,30.00,,,-1.11
699,28450,201705101750,30.00,,,-1.11
700,28450,201705101800,31.00,35.00,30.00,-0.56
701,28450,201705101820,30.00,,,-1.11
702,28450,201705101850,28.00,,,-2.22
703,28450,201705101900,29.00,,,-1.67
704,28450,201705101920,28.00,,,-2.22
705,28450,201705101950,28.00,,,-2.22
706,28450,201705102000,28.00,,,-2.22
707,28450,201705102020,27.00,,,-2.78
708,28450,201705102050,27.00,,,-2.78
709,28450,201705102100,27.00,,,-2.78
710,28450,201705102120,27.00,,,-2.78
711,28450,201705102150,25.00,,,-3.89
712,28450,201705102200,26.00,,,-3.33
713,28450,201705102220,27.00,,,-2.78
714,28450,201705102250,25.00,,,-3.89
715,28450,201705102300,25.00,,,-3.89
716,28450,201705102320,25.00,,,-3.89
717,28450,201705102350,25.00,,,-3.89
718,28450,201705110000,25.00,,,-3.89
719,28450,201705110020,25.00,,,-3.89
720,28450,201705110050,25.00,,,-3.89
721,28450,201705110100,25.00,,,-3.89
722,28450,201705110120,25.00,,,-3.89
723,28450,201705110150,25.00,,,-3.89
724,28450,201705110200,25.00,,,-3.89
725,28450,201705110220,25.00,,,-3.89
726,28450,201705110250,25.00,,,-3.89
727,28450,201705110300,26.00,,,-3.33
728,28450,201705110320,25.00,,,-3.89
729,28450,201705110350,25.00,,,-3.89
730,28450,201705110400,26.00,,,-3.33
731,28450,201705110420,25.00,,,-3.89
732,28450,201705110450,25.00,,,-3.89
733,28450,201705110500,26.00,,,-3.33
734,28450,201705110520,27.00,,,-2.78
735,28450,201705110550,27.00,,,-2.78
736,28450,201705110600,27.00,31.00,25.00,-2.78
737,28450,201705110620,27.00,,,-2.78
738,28450,201705110650,28.00,,,-2.22
739,28450,201705110700,28.00,,,-2.22
740,28450,201705110720,27.00,,,-2.78
741,28450,201705110750,28.00,,,-2.22
742,28450,201705110800,29.00,,,-1.67
743,28450,201705110820,28.00,,,-2.22
744,28450,201705110850,28.00,,,-2.22
745,28450,201705110900,31.00,,,-0.56
746,28450,201705110920,30.00,,,-1.11
747,28450,201705110950,30.00,,,-1.11
748,28450,201705111000,31.00,,,-0.56
749,28450,201705111020,30.00,,,-1.11
750,28450,201705111050,30.00,,,-1.11
751,28450,201705111100,32.00,,,0.00
752,28450,201705111120,32.00,,,0.00
753,28450,201705111150,32.00,,,0.00
754,28450,201705111200,32.00,,,0.00
755,28450,201705111220,32.00,,,0.00
756,28450,201705111250,32.00,,,0.00
757,28450,201705111300,33.00,,,0.56
758,28450,201705111320,32.00,,,0.00
759,28450,201705111350,34.00,,,1.11
760,28450,201705111400,34.00,,,1.11
761,28450,201705111420,32.00,,,0.00
762,28450,201705111450,34.00,,,1.11
763,28450,201705111500,34.00,,,1.11
764,28450,201705111520,34.00,,,1.11
765,28450,201705111550,34.00,,,1.11
766,28450,201705111600,34.00,,,1.11
767,28450,201705111620,34.00,,,1.11
768,28450,201705111650,32.00,,,0.00
769,28450,201705111700,33.00,,,0.56
770,28450,201705111720,32.00,,,0.00
771,28450,201705111750,32.00,,,0.00
772,28450,201705111800,33.00,35.00,27.00,0.56
773,28450,201705111820,32.00,,,0.00
774,28450,201705111850,30.00,,,-1.11
775,28450,201705111900,32.00,,,0.00
776,28450,201705111920,30.00,,,-1.11
777,28450,201705111950,30.00,,,-1.11
778,28450,201705112000,31.00,,,-0.56
779,28450,201705112020,28.00,,,-2.22
780,28450,201705112050,28.00,,,-2.22
781,28450,201705112100,29.00,,,-1.67
782,28450,201705112120,28.00,,,-2.22
783,28450,201705112150,28.00,,,-2.22
784,28450,201705112200,28.00,,,-2.22
785,28450,201705112220,27.00,,,-2.78
786,28450,201705112250,27.00,,,-2.78
787,28450,201705112300,27.00,,,-2.78
788,28450,201705112320,25.00,,,-3.89
789,28450,201705112350,25.00,,,-3.89
790,28450,201705120000,26.00,,,-3.33
791,28450,201705120020,25.00,,,-3.89
792,28450,201705120050,25.00,,,-3.89
793,28450,201705120100,26.00,,,-3.33
794,28450,201705120120,25.00,,,-3.89
795,28450,201705120150,25.00,,,-3.89
796,28450,201705120200,26.00,,,-3.33
797,28450,201705120220,25.00,,,-3.89
798,28450,201705120250,27.00,,,-2.78
799,28450,201705120300,27.00,,,-2.78
800,28450,201705120320,27.00,,,-2.78
801,28450,201705120350,27.00,,,-2.78
802,28450,201705120400,27.00,,,-2.78
803,28450,201705120420,27.00,,,-2.78
804,28450,201705120450,28.00,,,-2.22
805,28450,201705120500,30.00,,,-1.11
806,28450,201705120520,30.00,,,-1.11
807,28450,201705120550,30.00,,,-1.11
808,28450,201705120600,29.00,33.00,26.00,-1.67
809,28450,201705120620,28.00,,,-2.22
810,28450,201705120650,30.00,,,-1.11
811,28450,201705120700,32.00,,,0.00
812,28450,201705120720,30.00,,,-1.11
813,28450,201705120750,30.00,,,-1.11
814,28450,201705120800,33.00,,,0.56
815,28450,201705120820,32.00,,,0.00
816,28450,201705120850,32.00,,,0.00
817,28450,201705120900,33.00,,,0.56
818,28450,201705120920,32.00,,,0.00
819,28450,201705120950,32.00,,,0.00
820,28450,201705121000,35.00,,,1.67
821,28450,201705121020,34.00,,,1.11
822,28450,201705121050,34.00,,,1.11
823,28450,201705121100,35.00,,,1.67
824,28450,201705121120,34.00,,,1.11
825,28450,201705121150,34.00,,,1.11
826,28450,201705121200,36.00,,,2.22
827,28450,201705121220,36.00,,,2.22
828,28450,201705121250,36.00,,,2.22
829,28450,201705121300,37.00,,,2.78
830,28450,201705121320,36.00,,,2.22
831,28450,201705121350,36.00,,,2.22
832,28450,201705121400,37.00,,,2.78
833,28450,201705121420,36.00,,,2.22
834,28450,201705121450,36.00,,,2.22
835,28450,201705121500,37.00,,,2.78
836,28450,201705121520,36.00,,,2.22
837,28450,201705121550,36.00,,,2.22
838,28450,201705121600,36.00,,,2.22
839,28450,201705121620,36.00,,,2.22
840,28450,201705121650,36.00,,,2.22
841,28450,201705121700,36.00,,,2.22
842,28450,201705121720,36.00,,,2.22
843,28450,201705121750,34.00,,,1.11
844,28450,201705121800,35.00,38.00,29.00,1.67
845,28450,201705121820,34.00,,,1.11
846,28450,201705121850,34.00,,,1.11
847,28450,201705121900,34.00,,,1.11
848,28450,201705121920,32.00,,,0.00
849,28450,201705121950,32.00,,,0.00
850,28450,201705122000,32.00,,,0.00
851,28450,201705122020,30.00,,,-1.11
852,28450,201705122050,28.00,,,-2.22
853,28450,201705122100,30.00,,,-1.11
854,28450,201705122120,28.00,,,-2.22
855,28450,201705122150,30.00,,,-1.11
856,28450,201705122200,30.00,,,-1.11
857,28450,201705122220,30.00,,,-1.11
858,28450,201705122250,28.00,,,-2.22
859,28450,201705122300,29.00,,,-1.67
860,28450,201705122320,28.00,,,-2.22
861,28450,201705122350,28.00,,,-2.22
862,28450,201705130000,28.00,,,-2.22
863,28450,201705130020,27.00,,,-2.78
864,28450,201705130050,27.00,,,-2.78
865,28450,201705130100,27.00,,,-2.78
866,28450,201705130120,27.00,,,-2.78
867,28450,201705130150,27.00,,,-2.78
868,28450,201705130200,27.00,,,-2.78
869,28450,201705130220,27.00,,,-2.78
870,28450,201705130250,27.00,,,-2.78
871,28450,201705130300,28.00,,,-2.22
872,28450,201705130320,27.00,,,-2.78
873,28450,201705130350,28.00,,,-2.22
874,28450,201705130400,29.00,,,-1.67
875,28450,201705130420,28.00,,,-2.22
876,28450,201705130450,28.00,,,-2.22
877,28450,201705130500,30.00,,,-1.11
878,28450,201705130520,30.00,,,-1.11
879,28450,201705130550,30.00,,,-1.11
880,28450,201705130600,32.00,35.00,27.00,0.00
881,28450,201705130620,32.00,,,0.00
882,28450,201705130650,30.00,,,-1.11
883,28450,201705130700,31.00,,,-0.56
884,28450,201705130720,32.00,,,0.00
885,28450,201705130750,30.00,,,-1.11
886,28450,201705130800,31.00,,,-0.56
887,28450,201705130820,32.00,,,0.00
888,28450,201705130850,30.00,,,-1.11
889,28450,201705130900,32.00,,,0.00
890,28450,201705130920,32.00,,,0.00
891,28450,201705130950,34.00,,,1.11
892,28450,201705131000,33.00,,,0.56
893,28450,201705131020,32.00,,,0.00
894,28450,201705131050,34.00,,,1.11
895,28450,201705131100,34.00,,,1.11
896,28450,201705131120,34.00,,,1.11
897,28450,201705131150,34.00,,,1.11
898,28450,201705131200,35.00,,,1.67
899,28450,201705131220,34.00,,,1.11
900,28450,201705131250,36.00,,,2.22
901,28450,201705131300,36.00,,,2.22
902,28450,201705131320,34.00,,,1.11
903,28450,201705131350,36.00,,,2.22
904,28450,201705131400,37.00,,,2.78
905,28450,201705131420,34.00,,,1.11
906,28450,201705131450,34.00,,,1.11
907,28450,201705131500,36.00,,,2.22
908,28450,201705131520,36.00,,,2.22
909,28450,201705131550,36.00,,,2.22
910,28450,201705131600,36.00,,,2.22
911,28450,201705131620,36.00,,,2.22
912,28450,201705131650,36.00,,,2.22
913,28450,201705131700,36.00,,,2.22
914,28450,201705131720,36.00,,,2.22
915,28450,201705131750,36.00,,,2.22
916,28450,201705131800,36.00,37.00,30.00,2.22
917,28450,201705131820,36.00,,,2.22
918,28450,201705131850,34.00,,,1.11
919,28450,201705131900,34.00,,,1.11
920,28450,201705131920,32.00,,,0.00
921,28450,201705131950,32.00,,,0.00
922,28450,201705132000,31.00,,,-0.56
923,28450,201705132020,32.00,,,0.00
924,28450,201705132050,30.00,,,-1.11
925,28450,201705132100,29.00,,,-1.67
926,28450,201705132120,28.00,,,-2.22
927,28450,201705132150,30.00,,,-1.11
928,28450,201705132200,28.00,,,-2.22
929,28450,201705132220,28.00,,,-2.22
930,28450,201705132250,28.00,,,-2.22
931,28450,201705132300,27.00,,,-2.78
932,28450,201705132320,27.00,,,-2.78
933,28450,201705132350,27.00,,,-2.78
934,28450,201705140000,26.00,,,-3.33
935,28450,201705140020,27.00,,,-2.78
936,28450,201705140050,27.00,,,-2.78
937,28450,201705140100,25.00,,,-3.89
938,28450,201705140120,25.00,,,-3.89
939,28450,201705140150,25.00,,,-3.89
940,28450,201705140200,26.00,,,-3.33
941,28450,201705140220,25.00,,,-3.89
942,28450,201705140250,27.00,,,-2.78
943,28450,201705140300,26.00,,,-3.33
944,28450,201705140320,27.00,,,-2.78
945,28450,201705140350,28.00,,,-2.22
946,28450,201705140400,29.00,,,-1.67
947,28450,201705140420,30.00,,,-1.11
948,28450,201705140450,32.00,,,0.00
949,28450,201705140500,32.00,,,0.00
950,28450,201705140520,32.00,,,0.00
951,28450,201705140550,34.00,,,1.11
952,28450,201705140600,34.00,36.00,25.00,1.11
953,28450,201705140620,34.00,,,1.11
954,28450,201705140650,34.00,,,1.11
955,28450,201705140700,35.00,,,1.67
956,28450,201705140720,36.00,,,2.22
957,28450,201705140750,36.00,,,2.22
958,28450,201705140800,36.00,,,2.22
959,28450,201705140820,36.00,,,2.22
960,28450,201705140850,36.00,,,2.22
961,28450,201705140900,36.00,,,2.22
962,28450,201705140920,36.00,,,2.22
963,28450,201705140950,36.00,,,2.22
964,28450,201705141000,36.00,,,2.22
965,28450,201705141020,36.00,,,2.22
966,28450,201705141050,36.00,,,2.22
967,28450,201705141100,37.00,,,2.78
968,28450,201705141120,36.00,,,2.22
969,28450,201705141150,37.00,,,2.78
970,28450,201705141200,37.00,,,2.78
971,28450,201705141220,36.00,,,2.22
972,28450,201705141250,36.00,,,2.22
973,28450,201705141300,37.00,,,2.78
974,28450,201705141320,36.00,,,2.22
975,28450,201705141350,36.00,,,2.22
976,28450,201705141400,36.00,,,2.22
977,28450,201705141420,36.00,,,2.22
978,28450,201705141450,36.00,,,2.22
979,28450,201705141500,36.00,,,2.22
980,28450,201705141520,36.00,,,2.22
981,28450,201705141550,36.00,,,2.22
982,28450,201705141600,37.00,,,2.78
983,28450,201705141620,37.00,,,2.78
984,28450,201705141650,37.00,,,2.78
985,28450,201705141700,37.00,,,2.78
986,28450,201705141720,36.00,,,2.22
987,28450,201705141750,36.00,,,2.22
988,28450,201705141800,35.00,37.00,34.00,1.67
989,28450,201705141820,36.00,,,2.22
990,28450,201705141850,34.00,,,1.11
991,28450,201705141900,34.00,,,1.11
992,28450,201705141920,34.00,,,1.11
993,28450,201705141950,32.00,,,0.00
994,28450,201705142000,32.00,,,0.00
995,28450,201705142020,32.00,,,0.00
996,28450,201705142050,30.00,,,-1.11
997,28450,201705142100,31.00,,,-0.56
998,28450,201705142120,30.00,,,-1.11
999,28450,201705142150,30.00,,,-1.11
1000,28450,201705142200,29.00,,,-1.67
1001,28450,201705142220,28.00,,,-2.22
1002,28450,201705142250,28.00,,,-2.22
1003,28450,201705142300,28.00,,,-2.22
1004,28450,201705142320,28.00,,,-2.22
1005,28450,201705142350,28.00,,,-2.22
1006,28450,201705150000,28.00,,,-2.22
1007,28450,201705150020,28.00,,,-2.22
1008,28450,201705150050,27.00,,,-2.78
1009,28450,201705150100,27.00,,,-2.78
1010,28450,201705150120,27.00,,,-2.78
1011,28450,201705150150,27.00,,,-2.78
1012,28450,201705150200,27.00,,,-2.78
1013,28450,201705150220,27.00,,,-2.78
1014,28450,201705150250,27.00,,,-2.78
1015,28450,201705150300,28.00,,,-2.22
1016,28450,201705150320,28.00,,,-2.22
1017,28450,201705150350,28.00,,,-2.22
1018,28450,201705150400,29.00,,,-1.67
1019,28450,201705150450,30.00,,,-1.11
1020,28450,201705150500,30.00,,,-1.11
1021,28450,201705150520,30.00,,,-1.11
1022,28450,201705150550,30.00,,,-1.11
1023,28450,201705150600,31.00,35.00,27.00,-0.56
1024,28450,201705150620,30.00,,,-1.11
1025,28450,201705150650,32.00,,,0.00
1026,28450,201705150700,33.00,,,0.56
1027,28450,201705150720,32.00,,,0.00
1028,28450,201705150750,32.00,,,0.00
1029,28450,201705150800,34.00,,,1.11
1030,28450,201705150820,34.00,,,1.11
1031,28450,201705150850,34.00,,,1.11
1032,28450,201705150900,36.00,,,2.22
1033,28450,201705150920,34.00,,,1.11
1034,28450,201705150950,34.00,,,1.11
1035,28450,201705151000,37.00,,,2.78
1036,28450,201705151020,36.00,,,2.22
1037,28450,201705151050,36.00,,,2.22
1038,28450,201705151100,37.00,,,2.78
1039,28450,201705151120,36.00,,,2.22
1040,28450,201705151150,37.00,,,2.78
1041,28450,201705151200,39.00,,,3.89
1042,28450,201705151220,37.00,,,2.78
1043,28450,201705151250,39.00,,,3.89
1044,28450,201705151300,39.00,,,3.89
1045,28450,201705151320,37.00,,,2.78
1046,28450,201705151350,39.00,,,3.89
1047,28450,201705151400,40.00,,,4.44
1048,28450,201705151420,39.00,,,3.89
1049,28450,201705151450,39.00,,,3.89
1050,28450,201705151500,40.00,,,4.44
1051,28450,201705151520,39.00,,,3.89
1052,28450,201705151550,39.00,,,3.89
1053,28450,201705151600,40.00,,,4.44
1054,28450,201705151620,39.00,,,3.89
1055,28450,201705151650,39.00,,,3.89
1056,28450,201705151700,40.00,,,4.44
1057,28450,201705151720,39.00,,,3.89
1058,28450,201705151750,39.00,,,3.89
1059,28450,201705151800,40.00,40.00,31.00,4.44
1060,28450,201705151820,39.00,,,3.89
1061,28450,201705151850,39.00,,,3.89
1062,28450,201705151900,37.00,,,2.78
1063,28450,201705151920,39.00,,,3.89
1064,28450,201705151950,37.00,,,2.78
1065,28450,201705152000,36.00,,,2.22
1066,28450,201705152020,37.00,,,2.78
1067,28450,201705152050,36.00,,,2.22
1068,28450,201705152100,35.00,,,1.67
1069,28450,201705152120,36.00,,,2.22
1070,28450,201705152150,36.00,,,2.22
1071,28450,201705152200,34.00,,,1.11
1072,28450,201705152220,37.00,,,2.78
1073,28450,201705152250,36.00,,,2.22
1074,28450,201705152300,33.00,,,0.56
1075,28450,201705152320,36.00,,,2.22
1076,28450,201705152350,36.00,,,2.22
1077,28450,201705160000,32.00,,,0.00
1078,28450,201705160020,34.00,,,1.11
1079,28450,201705160050,32.00,,,0.00
1080,28450,201705160100,29.00,,,-1.67
1081,28450,201705160120,30.00,,,-1.11
1082,28450,201705160150,30.00,,,-1.11
1083,28450,201705160200,30.00,,,-1.11
1084,28450,201705160220,30.00,,,-1.11
1085,28450,201705160250,30.00,,,-1.11
1086,28450,201705160300,32.00,,,0.00
1087,28450,201705160320,32.00,,,0.00
1088,28450,201705160350,32.00,,,0.00
1089,28450,201705160400,34.00,,,1.11
1090,28450,201705160420,34.00,,,1.11
1091,28450,201705160450,34.00,,,1.11
1092,28450,201705160500,36.00,,,2.22
1093,28450,201705160520,34.00,,,1.11
1094,28450,201705160550,36.00,,,2.22
1095,28450,201705160600,38.00,40.00,29.00,3.33
1096,28450,201705160620,36.00,,,2.22
1097,28450,201705160650,39.00,,,3.89
1098,28450,201705160700,40.00,,,4.44
1099,28450,201705160720,37.00,,,2.78
1100,28450,201705160750,39.00,,,3.89
1101,28450,201705160800,41.00,,,5.00
1102,28450,201705160820,39.00,,,3.89
1103,28450,201705160850,39.00,,,3.89
1104,28450,201705160900,43.00,,,6.11
1105,28450,201705160920,41.00,,,5.00
1106,28450,201705160950,41.00,,,5.00
1107,28450,201705161000,45.00,,,7.22
1108,28450,201705161020,41.00,,,5.00
1109,28450,201705161050,41.00,,,5.00
1110,28450,201705161100,45.00,,,7.22
1111,28450,201705161120,43.00,,,6.11
1112,28450,201705161150,43.00,,,6.11
1113,28450,201705161200,46.00,,,7.78
1114,28450,201705161220,43.00,,,6.11
1115,28450,201705161250,41.00,,,5.00
1116,28450,201705161300,46.00,,,7.78
1117,28450,201705161320,43.00,,,6.11
1118,28450,201705161350,43.00,,,6.11
1119,28450,201705161400,45.00,,,7.22
1120,28450,201705161420,43.00,,,6.11
1121,28450,201705161450,41.00,,,5.00
1122,28450,201705161500,44.00,,,6.67
1123,28450,201705161520,41.00,,,5.00
1124,28450,201705161550,41.00,,,5.00
1125,28450,201705161600,43.00,,,6.11
1126,28450,201705161620,41.00,,,5.00
1127,28450,201705161650,41.00,,,5.00
1128,28450,201705161700,42.00,,,5.56
1129,28450,201705161720,41.00,,,5.00
1130,28450,201705161750,41.00,,,5.00
1131,28450,201705161800,41.00,46.00,38.00,5.00
1132,28450,201705161820,41.00,,,5.00
1133,28450,201705161850,41.00,,,5.00
1134,28450,201705161900,41.00,,,5.00
1135,28450,201705161920,39.00,,,3.89
1136,28450,201705161950,39.00,,,3.89
1137,28450,201705162000,40.00,,,4.44
1138,28450,201705162020,39.00,,,3.89
1139,28450,201705162050,37.00,,,2.78
1140,28450,201705162100,39.00,,,3.89
1141,28450,201705162120,37.00,,,2.78
1142,28450,201705162150,37.00,,,2.78
1143,28450,201705162200,38.00,,,3.33
1144,28450,201705162220,37.00,,,2.78
1145,28450,201705162250,37.00,,,2.78
1146,28450,201705162300,38.00,,,3.33
1147,28450,201705162320,37.00,,,2.78
1148,28450,201705162350,37.00,,,2.78
1149,28450,201705170000,38.00,,,3.33
1150,28450,201705170020,37.00,,,2.78
1151,28450,201705170050,37.00,,,2.78
1152,28450,201705170100,38.00,,,3.33
1153,28450,201705170120,37.00,,,2.78
1154,28450,201705170150,37.00,,,2.78
1155,28450,201705170200,37.00,,,2.78
1156,28450,201705170220,36.00,,,2.22
1157,28450,201705170250,36.00,,,2.22
1158,28450,201705170300,37.00,,,2.78
1159,28450,201705170320,36.00,,,2.22
1160,28450,201705170350,36.00,,,2.22
1161,28450,201705170400,37.00,,,2.78
1162,28450,201705170420,37.00,,,2.78
1163,28450,201705170450,37.00,,,2.78
1164,28450,201705170500,37.00,,,2.78
1165,28450,201705170520,37.00,,,2.78
1166,28450,201705170550,37.00,,,2.78
1167,28450,201705170600,37.00,41.00,37.00,2.78
1168,28450,201705170620,37.00,,,2.78
1169,28450,201705170650,36.00,,,2.22
1170,28450,201705170700,37.00,,,2.78
1171,28450,201705170720,36.00,,,2.22
1172,28450,201705170750,36.00,,,2.22
1173,28450,201705170800,36.00,,,2.22
1174,28450,201705170820,36.00,,,2.22
1175,28450,201705170850,36.00,,,2.22
1176,28450,201705170900,37.00,,,2.78
1177,28450,201705170920,37.00,,,2.78
1178,28450,201705170950,37.00,,,2.78
1179,28450,201705171000,37.00,,,2.78
1180,28450,201705171020,37.00,,,2.78
1181,28450,201705171050,37.00,,,2.78
1182,28450,201705171100,37.00,,,2.78
1183,28450,201705171120,36.00,,,2.22
1184,28450,201705171150,36.00,,,2.22
1185,28450,201705171200,37.00,,,2.78
1186,28450,201705171220,37.00,,,2.78
1187,28450,201705171250,36.00,,,2.22
1188,28450,201705171300,37.00,,,2.78
1189,28450,201705171320,37.00,,,2.78
1190,28450,201705171350,37.00,,,2.78
1191,28450,201705171400,37.00,,,2.78
1192,28450,201705171420,37.00,,,2.78
1193,28450,201705171450,37.00,,,2.78
1194,28450,201705171500,37.00,,,2.78
1195,28450,201705171520,37.00,,,2.78
1196,28450,201705171550,37.00,,,2.78
1197,28450,201705171600,38.00,,,3.33
1198,28450,201705171620,37.00,,,2.78
1199,28450,201705171650,37.00,,,2.78
1200,28450,201705171700,38.00,,,3.33
1201,28450,201705171720,37.00,,,2.78
1202,28450,201705171750,37.00,,,2.78
1203,28450,201705171800,38.00,38.00,36.00,3.33
1204,28450,201705171820,37.00,,,2.78
1205,28450,201705171850,36.00,,,2.22
1206,28450,201705171900,37.00,,,2.78
1207,28450,201705171920,36.00,,,2.22
1208,28450,201705171950,37.00,,,2.78
1209,28450,201705172000,37.00,,,2.78
1210,28450,201705172020,36.00,,,2.22
1211,28450,201705172050,36.00,,,2.22
1212,28450,201705172100,37.00,,,2.78
1213,28450,201705172120,36.00,,,2.22
1214,28450,201705172150,36.00,,,2.22
1215,28450,201705172200,36.00,,,2.22
1216,28450,201705172220,36.00,,,2.22
1217,28450,201705172250,36.00,,,2.22
1218,28450,201705172300,36.00,,,2.22
1219,28450,201705172320,36.00,,,2.22
1220,28450,201705172350,34.00,,,1.11
1221,28450,201705180000,35.00,,,1.67
1222,28450,201705180020,34.00,,,1.11
1223,28450,201705180050,34.00,,,1.11
1224,28450,201705180100,34.00,,,1.11
1225,28450,201705180120,34.00,,,1.11
